state,year,vehicle_segment,ev_share,ice_share,total_registrations,conversion_pressure,ev_yoy_growth,ice_yoy_change,transition_index,ev_share_t-1,ev_share_t-2,transition_index_t-1,ev_yoy_growth_t-1,ice_yoy_change_t-1,infra_yoy_growth_t-1,fast_charger_index_t-1,stations_per_10k_vehicles_t-1,avg_ev_subsidy_rs,subsidy_yoy_change,fuel_price_rs_per_litre,fuel_price_yoy_change,avg_income_index,high_infra_flag,high_subsidy_flag,ev_share_t+1,ev_share_t+2,ev_share_t+3,ev_vehicle_registrations,ice_vehicle_registrations,charging_stations,fast_charger_pct,road_tax_exemption,registration_fee_waiver,policy_start_year,ev_adoption_rate,prev_year_ev,prev_year_ice,ice_to_ev_conversion_rate,yoy_growth_rate,segment_market_share,stations_per_1000_evs,infrastructure_gap,infrastructure_status,policy_score,policy_roi,policy_strength_category,fast_charging_score,fast_charging_category,economic_viability_index,economic_favorability,fuel_to_income_ratio,policy_age_years,policy_maturity_stage,cagr
Chhattisgarh,2020,4W,0.1306595952351106,0.8693404047648465,23306171.999999,0.1502972186979332,-0.0773852084716923,-0.0421109568604268,-0.0352742516112655,0.1349807960868096,0.1305901854420081,0.0420399347706779,0.1236566625825101,0.0816167278118322,-0.7344582593250444,1.6146,0.1222788457750986,52300.0,0.0362242990654206,102.2146,-0.0050904925022385,0.99104,1,1,0.1343749832880789,0.1328309100691592,0.1337307660747609,3045174.9999998678,20260996.999999132,284.9851811595921,100.0,1,1,2018,13.06595952351162,3300591.999999863,21151715.999999136,-1.2075473589212913,-7.738518502584412,32.73303993889324,0.0935858140039914,-9.906414185996008,Severe Shortage,9.23,1.4155969147899912,Very Strong,284.9851811595921,High,0.9695679482187476,Neutral,1.0313872295770101,6,Established,0.8761201569253307
Chhattisgarh,2021,4W,0.1343749832880789,0.8656250167118766,22439079.999999,0.1552344554043199,-0.0098266930471976,-0.0413191907584804,0.0314924977112828,0.1306595952351106,0.1349807960868096,-0.0352742516112655,-0.0773852084716923,-0.0421109568604268,2.9866220735785958,3.4568,0.5114525025768056,45630.081300813006,-0.1275319062942064,102.69065040650408,0.0046573621234546,0.986341463414634,1,0,0.1328309100691592,0.1337307660747609,0.1336980800110391,3015250.9999998654,19423828.999999136,1147.6523621521146,100.0,0,0,2018,13.437498328808486,3045174.9999998678,20260996.999999132,-0.1476926259999809,-0.9826689820228331,33.736228596900084,0.38061586320746293,-9.619384136792537,Severe Shortage,4.5630081300813,2.9448771393201674,Moderate,1147.6523621521146,Very High,0.9604978247875257,Neutral,1.0411267721727664,6,Established,0.8761201569253307
Delhi,2018,2W,0.1339379069625732,0.8660620930373848,23772455.999999,0.1546514428791063,-0.0091777692167419,-0.0405060494925221,0.0313282802757801,0.1302546123682824,0.1322030819796523,-0.0189883538853956,0.1015517236651226,0.1205400775505183,,,,53793.77431906615,0.1250705881442859,102.37229571984436,-0.0042533587022312,0.9875486381322958,1,1,0.1315714282835321,0.1255552020422198,0.1304350590968769,3184032.9999998654,20588422.999999136,0.0,0.0,1,1,2018,13.393790696257884,,,0.0,0.0,31.347552740430913,0.0,-10.0,Severe Shortage,9.379377431906615,1.4280042351953022,Very Strong,0.0,Low,0.9646639563841142,Neutral,1.0366304176516943,6,Established,-2.4729908458638428
Delhi,2019,2W,0.1315714282835321,0.8684285717164241,22826125.999999,0.1515050069327848,-0.0567729668630947,-0.037184149558225,-0.0195888173048697,0.1339379069625732,0.1302546123682824,0.0313282802757801,-0.0091777692167419,-0.0405060494925221,,4.550999999999999,0.4669269340673395,52200.0,-0.029627486437613,102.09124,-0.0027454275384573,1.00244,0,1,0.1255552020422198,0.1304350590968769,0.1403957269917448,3003265.9999998678,19822859.999999132,1065.8133029814783,100.0,1,1,2018,13.157142828353788,3184032.9999998654,20588422.999999136,-0.8780030953316547,-5.677294903258109,34.17807029702815,0.35488474979623025,-9.64511525020377,Severe Shortage,9.219999999999999,1.4270219987368535,Very Strong,1065.8133029814783,Very High,0.981905989191629,Neutral,1.0184274370535893,6,Established,-2.4729908458638428
Delhi,2020,2W,0.1255552020422198,0.8744447979577396,24581816.999999,0.1435826009290146,0.0276728734650877,0.0843764219693827,-0.056703548504295,0.1315714282835321,0.1339379069625732,-0.0195888173048697,-0.0567729668630947,-0.037184149558225,-0.7108108108108109,1.284,0.1406283308255512,49436.09022556391,-0.0529484631118025,101.956015037594,-0.0013245501024966,1.0052631578947369,1,0,0.1304350590968769,0.1403957269917448,0.1196079403885095,3086374.999999873,21495441.99999913,345.68998933691586,100.0,0,0,2018,12.555520204222487,3003265.9999998678,19822859.999999132,0.4192583502452485,2.767286425083377,35.96468617690572,0.11200518062028435,-9.887994819379715,Severe Shortage,4.943609022556391,2.539747813173522,Moderate,345.68998933691586,Very High,0.9859772937614996,Neutral,1.0142221391174273,6,Established,-2.4729908458638428
Delhi,2021,2W,0.1304350590968769,0.8695649409030789,22644256.999999,0.1500001931554667,-0.0430181037625045,-0.0839615207726364,0.0409434170101318,0.1255552020422198,0.1315714282835321,-0.056703548504295,0.0276728734650877,0.0843764219693827,1.0404984423676011,3.144,0.2664571132937581,48100.0,-0.0270266159695816,101.61456,-0.0033490425990863,1.00096,0,0,0.1403957269917448,0.1196079403885095,0.1289872684936625,2953604.999999868,19690651.999999132,603.3723352901975,100.0,0,0,2018,13.043505909688264,3086374.999999873,21495441.99999913,-0.6176658001419651,-4.301808982444463,32.72295494341683,0.2042833538303952,-9.795716646169605,Severe Shortage,4.81,2.7117475903717807,Moderate,603.3723352901975,Very High,0.9850556849333403,Neutral,1.0151710358056265,6,Established,-2.4729908458638428
Delhi,2018,3W,0.1371495158538856,0.8628504841460753,25573374.999999,0.158949156806071,0.2973799950433338,0.1898059197079933,0.1075740753353404,0.1272243603569016,0.1240104745503795,0.0323401105776248,0.1214508593933429,0.0891107488157181,,,,51340.99616858237,-0.0116858237547893,102.47766283524903,-0.0003669555360332,1.0028735632183907,1,1,0.1274524133133363,0.1172735998663919,0.1365676825729054,3507375.9999998617,22065998.99999914,0.0,0.0,1,1,2018,13.714951585389096,,,0.0,0.0,34.53094052119495,0.0,-10.0,Severe Shortage,9.134099616858236,1.5015110586352998,Very Strong,0.0,Low,0.9786264981771562,Neutral,1.0218403056351482,6,Established,-5.6225093032793545
Delhi,2019,3W,0.1274524133133363,0.8725475866866185,22085693.999999,0.1460691304278184,-0.1974413350607405,-0.1266736212577549,-0.0707677138029856,0.1371495158538856,0.1272243603569016,0.1075740753353404,0.2973799950433338,0.1898059197079933,0.7182662538699691,4.550999999999999,0.4340451737660574,48678.4140969163,-0.0518607403511078,103.0815859030837,0.0058932166398599,1.0469162995594714,0,0,0.1172735998663919,0.1365676825729054,0.1295402127345394,2814874.9999998715,19270818.99999913,958.6188889973972,100.0,0,0,2018,12.745241331334206,3507375.9999998617,22065998.99999914,-3.1383168675791593,-19.744127876758544,32.03412405938966,0.3405546921257395,-9.659445307874261,Severe Shortage,4.867841409691629,2.6182531965727285,Moderate,958.6188889973972,Very High,1.0156191238110868,Neutral,0.9846210814222597,6,Established,-5.6225093032793545
Delhi,2020,3W,0.1172735998663919,0.8827264001335619,21652272.999998998,0.1328536984902109,-0.0979208668235712,-0.0081878201440218,-0.0897330466795494,0.1274524133133363,0.1371495158538856,-0.0707677138029856,-0.1974413350607405,-0.1266736212577549,-0.7108108108108109,1.284,0.1453429536127128,51348.54771784232,0.0548525187285255,102.84141078838174,-0.0023299516843656,1.000622406639004,1,1,0.1365676825729054,0.1295402127345394,0.1258734188643618,2539239.999999881,19113032.999999117,314.70053102487935,100.0,1,1,2018,11.727359986639732,2814874.9999998715,19270818.99999913,-1.43032315179117,-9.792083203665216,29.589071233354847,0.12393492975256146,-9.876065070247439,Severe Shortage,9.134854771784232,1.2838036596775724,Very Strong,314.70053102487935,Very High,0.9729761571416005,Neutral,1.0277744142649805,6,Established,-5.6225093032793545
Delhi,2021,3W,0.1365676825729054,0.8634323174270484,21589360.999999,0.158168187185392,0.1611383721113404,-0.0246994289184767,0.1858378010298171,0.1172735998663919,0.1274524133133363,-0.0897330466795494,-0.0979208668235712,-0.0081878201440218,1.0404984423676011,3.144,0.3025086556489895,51639.34426229508,0.0056631892697467,102.4391393442623,-0.0039115706507293,0.9922950819672132,0,1,0.1295402127345394,0.1258734188643618,0.1290763643306555,2948408.9999998636,18640951.99999914,653.0968572430723,100.0,1,1,2018,13.656768257291171,2539239.999999881,19113032.999999117,2.1407851835559004,16.113830865207436,32.665388520727895,0.22150822943597803,-9.778491770564022,Severe Shortage,9.163934426229508,1.490273459203509,Very Strong,653.0968572430723,Very High,0.9686679215767858,Neutral,1.0323455311415828,6,Established,-5.6225093032793545
Delhi,2018,4W,0.1370818225793702,0.8629181774205903,25282629.999999,0.1588582409179162,0.1635482391616571,0.0752073523684748,0.0883408867931823,0.1280063224501072,0.1329232838193453,-0.0480710254372109,0.0851144208067107,0.1331854462439217,,,,51282.05128205128,0.0155659664500529,102.54978021978022,-0.0056540310954692,1.0191208791208792,1,1,0.1323337652828667,0.1261885078683698,0.1317657690518015,3465788.9999998626,21816840.99999914,0.0,0.0,1,1,2018,13.708182257937562,,,0.0,0.0,34.12150673837413,0.0,-10.0,Severe Shortage,9.128205128205128,1.5017390675830475,Very Strong,0.0,Low,0.9937816316492769,Neutral,1.0062572784127668,6,Established,-3.40084063001862
Delhi,2019,4W,0.1323337652828667,0.8676662347170888,22435490.999999,0.1525167252927504,-0.143348599698366,-0.1077297579424995,-0.0356188417558664,0.1370818225793702,0.1280063224501072,0.0883408867931823,0.1635482391616571,0.0752073523684748,0.7182662538699691,4.550999999999999,0.4390366032176888,47717.84232365145,-0.0695020746887967,101.79091286307056,-0.0073999900836774,1.016804979253112,0,0,0.1261885078683698,0.1317657690518015,0.1249301324178938,2968972.999999868,19466517.999999132,985.0001760161027,100.0,0,0,2018,13.233376528287257,3465788.9999998626,21816840.99999914,-2.2772131731990086,-14.334855833735286,33.78780564358219,0.33176461221309406,-9.668235387786906,Severe Shortage,4.771784232365145,2.7732554289715035,Moderate,985.0001760161027,Very High,0.9989152770649784,Neutral,1.0010859008365642,6,Established,-3.40084063001862
Delhi,2020,4W,0.1261885078683698,0.8738114921315875,23425801.999998998,0.1444114257974777,-0.0043469576853679,0.0515355134390238,-0.0558824711243918,0.1323337652828667,0.1370818225793702,-0.0356188417558664,-0.143348599698366,-0.1077297579424995,-0.7108108108108109,1.284,0.1430768775494697,51945.5252918288,0.08859753002876,102.70828793774318,0.0090123474568568,1.0046303501945526,1,1,0.1317657690518015,0.1249301324178938,0.1330500123460265,2956066.999999873,20469734.999999125,335.1690604252123,100.0,1,1,2018,12.618850786837518,2968972.999999868,19466517.999999132,-0.06629844812005638,-0.434695622123869,34.44624258973941,0.1133834451063615,-9.886616554893639,Severe Shortage,9.19455252918288,1.372426852398325,Very Strong,335.1690604252123,Very High,0.9781395156771683,Neutral,1.022349045276734,6,Established,-3.40084063001862
Delhi,2021,4W,0.1317657690518015,0.8682342309481563,23709351.999999,0.1517627531745131,0.0568370067390218,0.0056442352575643,0.0511927714814575,0.1261885078683698,0.1323337652828667,-0.0558824711243918,-0.0043469576853679,0.0515355134390238,1.0404984423676011,3.144,0.2796062221137163,51346.15384615384,-0.0115384615384616,101.88296153846154,-0.0080356358367292,0.996346153846154,0,1,0.1249301324178938,0.1330500123460265,0.1321423648852609,3124080.999999868,20585270.999999132,662.9282341484283,100.0,1,1,2018,13.176576905180706,2956066.999999873,20469734.999999125,0.8207922173495669,5.683698751179018,34.61165653585528,0.21219943853839135,-9.787800561461609,Severe Shortage,9.134615384615383,1.442488419093467,Very Strong,662.9282341484283,Very High,0.9779320691124848,Neutral,1.0225659139162322,6,Established,-3.40084063001862
Gujarat,2018,2W,0.1417031689467487,0.8582968310532092,23716554.999999,0.1650978993770333,0.0452104036146676,0.0301428921771798,0.0150675114374878,0.1399462855265522,0.1334993229090109,0.0515306010518168,-0.0307398928893762,-0.0822704939411931,,,,48886.63967611336,0.0794502179014413,103.04412955465588,0.0063579877181694,1.0018623481781377,0,0,0.1338958512971076,0.1240645399117244,0.1411265799826717,3360710.9999998575,20355843.999999143,0.0,0.0,0,0,2018,14.170316894675466,,,0.0,0.0,35.37755869853289,0.0,-10.0,Severe Shortage,4.888663967611336,2.8986072654118757,Moderate,0.0,Low,0.9722653318612755,Neutral,1.0285258223551281,6,Established,2.1084179147133675
Gujarat,2019,2W,0.1338958512971076,0.8661041487028488,22948955.999999,0.1545953762053501,-0.0856785959875752,-0.0235636508120223,-0.0621149451755528,0.1417031689467487,0.1399462855265522,0.0150675114374878,0.0452104036146676,0.0301428921771798,,2.0655,0.1935356968187261,50816.32653061225,0.0394726834833314,102.7774693877551,-0.0025878249256241,0.983469387755102,0,1,0.1240645399117244,0.1411265799826717,0.1371354725066676,3072769.9999998654,19876185.999999136,444.1442190722285,100.0,1,1,2018,13.389585129711342,3360710.9999998575,20355843.999999143,-1.4145372004945223,-8.567857049339672,31.664954144209833,0.1445419667180583,-9.855458033281941,Severe Shortage,9.081632653061224,1.474358812035631,Very Strong,444.1442190722285,Very High,0.9568920052358016,Neutral,1.0450500103755966,6,Established,2.1084179147133675
Gujarat,2020,2W,0.1240645399117244,0.8759354600882311,22423457.999999,0.1416364605935317,-0.0946422934355646,-0.01180729542378,-0.0828349980117846,0.1338958512971076,0.1417031689467487,-0.0621149451755528,-0.0856785959875752,-0.0235636508120223,0.2026143790849672,1.4352,0.2405338176427137,49799.1967871486,-0.0200158061966742,101.52361445783131,-0.0121997061942951,0.9934939759036144,1,0,0.1411265799826717,0.1371354725066676,0.1270603900241489,2781955.999999876,19641501.999999125,539.359995749105,100.0,0,0,2018,12.406453991172995,3072769.9999998654,19876185.999999136,-1.4631277115676258,-9.464226263525724,30.09939991753364,0.1938779749748483,-9.806122025025152,Severe Shortage,4.97991967871486,2.4912960030661897,Moderate,539.359995749105,Very High,0.9785841266676637,Neutral,1.0218845500848894,6,Established,2.1084179147133675
Gujarat,2021,2W,0.1411265799826717,0.8588734200172888,25351701.999999,0.1643157331194366,0.2860731801653224,0.1085660862392294,0.1775070939260929,0.1240645399117244,0.1338958512971076,-0.0828349980117846,-0.0946422934355646,-0.01180729542378,0.4565217391304348,2.814,0.3585530829551119,48464.1638225256,-0.0268083232412199,102.6139590443686,0.0107398125289377,1.0085324232081911,0,0,0.1371354725066676,0.1270603900241489,0.1228822856611124,3577798.999999858,21773902.999999143,908.9930910259277,100.0,0,0,2018,14.112657998267725,2781955.999999876,19641501.999999125,4.051843690373477,28.607307733369613,36.928078063200374,0.25406488487082807,-9.745935115129171,Severe Shortage,4.84641638225256,2.9119780235862276,Moderate,908.9930910259277,Very High,0.9828413527755208,Neutral,1.01745820642978,6,Established,2.1084179147133675
Gujarat,2018,3W,0.1304815924606611,0.8695184075392914,21041649.999999,0.1500617367816082,-0.0398607324068177,-0.0407803944071349,0.0009196620003172,0.1303729057810932,0.1327552799766183,-0.0230549881650778,0.0941678177720466,0.1172228059371245,,,,47679.32489451477,-0.02646399378564,102.54540084388184,0.0022033025585193,1.023586497890295,0,0,0.1374408185676833,0.1338242910340791,0.1343425526018547,2745547.9999998696,18296101.999999132,0.0,0.0,0,0,2018,13.04815924606673,,,0.0,0.0,28.90185604464028,0.0,-10.0,Severe Shortage,4.767932489451477,2.736649328599836,Moderate,0.0,Low,0.9981788451425858,Neutral,1.0018244775135001,6,Established,6.994076284115236
Gujarat,2019,3W,0.1374408185676833,0.8625591814322741,23431757.999999,0.1593405556229873,0.1729825885397014,0.104676722943499,0.0683058655962023,0.1304815924606611,0.1303729057810932,0.0009196620003172,-0.0398607324068177,-0.0407803944071349,-0.5354251012145749,2.0655,0.2181387865409135,54101.5625,0.1346964878318584,103.0959375,0.0053687113374913,1.0380859375,0,1,0.1338242910340791,0.1343425526018547,0.1331844151476065,3220479.9999998617,20211277.99999914,511.13752566403423,100.0,1,1,2018,13.744081856768917,2745547.9999998696,18296101.999999132,2.5958096103854174,17.29825255349712,33.187108544520086,0.15871470267291093,-9.841285297327088,Severe Shortage,9.41015625,1.4605583044137993,Very Strong,511.13752566403423,Very High,1.0069125541440467,Neutral,0.993134901222954,6,Established,6.994076284115236
Gujarat,2020,3W,0.1338242910340791,0.8661757089658761,22326566.999999,0.154499987876436,-0.0722386103934816,-0.0431713422575257,-0.0290672681359559,0.1374408185676833,0.1304815924606611,0.0683058655962023,0.1729825885397014,0.104676722943499,0.2026143790849672,1.4352,0.2355777145549311,51875.0,-0.0411552346570397,102.60141666666668,-0.0047967053341295,1.00025,1,1,0.1343425526018547,0.1331844151476065,0.1283700914095162,2987836.999999867,19338729.999999136,525.9641627717544,100.0,1,1,2018,13.38242910340851,3220479.9999998617,20211277.99999914,-1.1510553092657063,-7.223858796248289,32.326931393380754,0.17603509253409003,-9.82396490746591,Severe Shortage,9.1875,1.4565909228199738,Very Strong,525.9641627717544,Very High,0.9748890731690676,Neutral,1.025757727234858,6,Established,6.994076284115236
Gujarat,2021,3W,0.1343425526018547,0.8656574473981054,25031956.999999,0.1551911761568847,0.1255155485389598,0.1205027424241405,0.0050128061148193,0.1338242910340791,0.1374408185676833,-0.0290672681359559,-0.0722386103934816,-0.0431713422575257,0.4565217391304348,2.814,0.3601091021471823,48523.9852398524,-0.0645978748944114,102.1380811808118,-0.0045158780542003,0.9553874538745388,0,0,0.1331844151476065,0.1283700914095162,0.1277112315777263,3362856.9999998654,21669099.999999136,901.4235560256874,100.0,0,0,2018,13.434255260186006,2987836.999999867,19338729.999999136,1.939217211305206,12.551550653014498,34.70956468247092,0.2680528955069227,-9.731947104493077,Severe Shortage,4.85239852398524,2.7685803616048728,Moderate,901.4235560256874,Very High,0.935388097004923,Neutral,1.0690749681356453,6,Established,6.994076284115236
Gujarat,2018,4W,0.1370965112537117,0.8629034887462479,24751154.999998998,0.1588779674247671,0.2904983443286744,0.3152707284608669,-0.0247723841321925,0.1393614556762999,0.129923119351936,0.0740574622721025,-0.0485769253453433,-0.1226343876174458,,,,55871.21212121212,0.1532921810699588,102.19666666666666,-0.0076647488146611,1.0532954545454545,0,1,0.1354074111715579,0.1345411718215735,0.1240390978756332,3393296.9999998626,21357857.999999136,0.0,0.0,1,1,2018,13.709651125371725,,,0.0,0.0,35.72058525682684,0.0,-10.0,Severe Shortage,9.587121212121211,1.4300070711569086,Very Strong,0.0,Low,1.0306553911205074,Neutral,0.9702564102564102,6,Established,-6.790570096381288
Gujarat,2019,4W,0.1354074111715579,0.8645925888284024,25188864.999999,0.1566139431533912,0.005146027594991,0.0196765050128153,-0.0145304774178243,0.1370965112537117,0.1393614556762999,-0.0247723841321925,0.2904983443286744,0.3152707284608669,-0.5354251012145749,2.0655,0.1854458912380267,48981.48148148148,-0.1233145009416195,102.46574074074074,0.0026329046029625,0.995,0,0,0.1345411718215735,0.1240390978756332,0.1348051203904313,3410758.999999864,21778105.999999136,467.1171519199338,100.0,0,0,2018,13.540741117156326,3393296.9999998626,21357857.999999136,0.08175913138110943,0.5146026078464698,35.14793731127009,0.13695401871546845,-9.863045981284532,Severe Shortage,4.898148148148148,2.764461324485602,Moderate,467.1171519199338,Very High,0.9710562699366545,Neutral,1.0298064396054345,6,Established,-6.790570096381288
Gujarat,2020,4W,0.1345411718215735,0.8654588281783877,25811949.999999,0.1554562874452008,0.018180997250172,0.0257632137523804,-0.0075822165022083,0.1354074111715579,0.1370965112537117,-0.0145304774178243,0.005146027594991,0.0196765050128153,0.2026143790849672,1.4352,0.219144451240997,51098.9010989011,0.0432289827374894,102.31084249084248,-0.00151170770619,0.9894139194139194,1,1,0.1240390978756332,0.1348051203904313,0.1272272357251393,3472769.999999864,22339179.999999136,565.6545618210052,100.0,1,1,2018,13.454117182157871,3410758.999999864,21778105.999999136,0.2847400832404876,1.818099191969018,37.57366868908561,0.1628828174111811,-9.83711718258882,Severe Shortage,9.10989010989011,1.4768693167386808,Very Strong,565.6545618210052,Very High,0.9670665350082311,Neutral,1.0340550146236718,6,Established,-6.790570096381288
Gujarat,2021,4W,0.1240390978756332,0.8759609021243216,22153530.999998998,0.1416033021240105,-0.2087284789951536,-0.131318741332493,-0.0774097376626606,0.1345411718215735,0.1354074111715579,-0.0075822165022083,0.018180997250172,0.0257632137523804,0.4565217391304348,2.814,0.3114836343974463,52551.02040816326,0.0284178187403993,102.3605306122449,0.0004856584130548,1.0179591836734694,1,1,0.1348051203904313,0.1272272357251393,0.1344981529824877,2747903.9999998743,19405626.999999125,690.0462350616493,100.0,1,1,2018,12.403909787563881,3472769.999999864,22339179.999999136,-3.2448190468577063,-20.872841889085635,28.362357254328696,0.2511173006996172,-9.748882699300383,Severe Shortage,9.255102040816325,1.3402239902770237,Very Strong,690.0462350616493,Very High,0.9944840824727963,Neutral,1.005546511627907,6,Established,-6.790570096381288
Haryana,2018,2W,0.1270666679223545,0.8729333320775985,21236599.999999,0.1455626881118694,-0.2266214297935709,-0.1673035219281045,-0.0593179078654664,0.13549214067772,0.1405893149453286,-0.0439850153788663,0.0048242775894853,0.0488092929683516,,,,51450.892857142855,0.0727653815685238,102.4259375,0.0003728135114215,0.9855357142857144,0,1,0.1313409022188847,0.130827344275707,0.1318335315964476,2698463.9999998733,18538135.99999913,0.0,0.0,1,1,2018,12.706666792236046,,,0.0,0.0,31.336925273007004,0.0,-10.0,Severe Shortage,9.145089285714285,1.389452458609165,Very Strong,0.0,Low,0.9621935013147568,Neutral,1.039291991302772,6,Established,1.6242292612752784
Haryana,2019,2W,0.1313409022188847,0.8686590977810739,24142699.999999,0.1511994191449395,0.1750847889762472,0.1312774919765396,0.0438072969997076,0.1270666679223545,0.13549214067772,-0.0593179078654664,-0.2266214297935709,-0.1673035219281045,,2.478,0.1977717712827045,44066.14785992218,-0.1435299678418595,102.90708171206224,0.0046974840924667,1.0029182879377432,1,0,0.130827344275707,0.1318335315964476,0.1344650865144187,3170923.9999998678,20971775.999999132,477.47445425469505,100.0,0,0,2018,13.134090221889014,2698463.9999998733,18538135.99999913,2.5485840351703986,17.5084724093148,34.25559913139292,0.15057896507602042,-9.84942103492398,Severe Shortage,4.406614785992218,2.9805396794926944,Moderate,477.47445425469505,Very High,0.974586268750624,Neutral,1.0260764306498544,6,Established,1.6242292612752784
Haryana,2020,2W,0.130827344275707,0.8691726557242508,23702949.999999,0.1505192241091262,-0.022053508693365,-0.0176341765237241,-0.0044193321696409,0.1313409022188847,0.1270666679223545,0.0438072969997076,0.1750847889762472,0.1312774919765396,0.7071428571428571,2.2227,0.2969841814308324,48255.81395348837,0.0950767493197801,102.5163953488372,-0.0037964963802802,1.0151937984496124,1,0,0.1318335315964476,0.1344650865144187,0.1316082808443538,3100993.999999869,20601955.999999132,703.9401203245948,100.0,0,0,2018,13.082734427571252,3170923.9999998678,20971775.999999132,-0.3334481384195602,-2.2053501738452193,34.49409928402086,0.22700467022013732,-9.772995329779862,Severe Shortage,4.825581395348837,2.7111208693280187,Moderate,703.9401203245948,Very High,0.9902745751010523,Neutral,1.0098209376908978,6,Established,1.6242292612752784
Haryana,2021,2W,0.1318335315964476,0.8681664684035059,21482394.999999,0.1518526510085427,-0.0867121961538783,-0.0947318303174707,0.0080196341635924,0.130827344275707,0.1313409022188847,-0.0044193321696409,-0.022053508693365,-0.0176341765237241,0.601115760111576,4.706799999999999,0.4843278999093666,47351.69491525424,-0.0187359607923218,102.74686440677964,0.0022481190170431,0.980635593220339,1,0,0.1344650865144187,0.1316082808443538,0.1294242392122332,2832099.9999998678,18650294.999999132,1040.4523255373479,100.0,0,0,2018,13.183353159645373,3100993.999999869,20601955.999999132,-1.305186686876459,-8.671216819118145,32.64107951487291,0.3673783854868813,-9.632621614513118,Severe Shortage,4.735169491525424,2.784135432372535,Moderate,1040.4523255373479,Very High,0.9544189974868302,Neutral,1.0477578533465841,6,Established,1.6242292612752784
Haryana,2018,3W,0.1275871619682903,0.8724128380316679,23915877.999998998,0.1462461465033055,-0.0381877440890651,0.0502144973511735,-0.0884022414402386,0.1376992009608514,0.1344241029859269,0.0277011087795147,0.0081135006706436,-0.019587608108871,,,,50697.211155378485,0.0650674612474471,102.96772908366536,0.000110037682605,1.0027490039840636,0,1,0.1310241466822966,0.1348475428038379,0.1330981651605986,3051358.999999871,20864518.99999913,0.0,0.0,1,1,2018,12.758716196829567,,,0.0,0.0,35.435050815618744,0.0,-10.0,Severe Shortage,9.069721115537849,1.4067374326396755,Very Strong,0.0,Low,0.9738478384516864,Neutral,1.0268544638245465,6,Established,-0.3780353324303265
Haryana,2019,3W,0.1310241466822966,0.8689758533176594,22726558.999999,0.1507797891072249,-0.0241305595310155,-0.0534729796550785,0.029342420124063,0.1275871619682903,0.1376992009608514,-0.0884022414402386,-0.0381877440890651,0.0502144973511735,4.833333333333333,2.478,0.1756155470538796,48886.63967611336,-0.0357134335006323,102.51024291497976,-0.0044430053256186,1.0051012145748988,1,0,0.1348475428038379,0.1330981651605986,0.1365204389479359,2977727.9999998678,19748830.999999132,399.1137091437271,100.0,0,0,2018,13.102414668230237,3051358.999999871,20864518.99999913,-0.3529005220345655,-2.4130551622885,32.16849621445487,0.13403296377095048,-9.86596703622905,Severe Shortage,4.888663967611336,2.6801626691949223,Moderate,399.1137091437271,Very High,0.9804885697212838,Neutral,1.0198997019254008,6,Established,-0.3780353324303265
Haryana,2020,3W,0.1348475428038379,0.8651524571961186,22943324.999999,0.1558654614186785,0.0389971817439336,0.0050961497417238,0.0339010320022097,0.1310241466822966,0.1275871619682903,0.029342420124063,-0.0241305595310155,-0.0534729796550785,0.7071428571428571,2.2227,0.3154899075062397,51741.80327868852,0.0584037606489495,102.18004098360656,-0.0032211603639166,1.048483606557377,1,1,0.1330981651605986,0.1365204389479359,0.1283328158066564,3093850.999999864,19849473.999999136,723.8387482135597,100.0,1,1,2018,13.484754280384376,2977727.9999998678,19748830.999999132,0.5879993307958737,3.899716864765109,34.41464368004809,0.23396044224934928,-9.76603955775065,Severe Shortage,9.174180327868854,1.4698593006092415,Very Strong,723.8387482135597,Very High,1.0261139029349111,Neutral,0.9745506781847321,6,Established,-0.3780353324303265
Haryana,2021,3W,0.1330981651605986,0.8669018348393573,22666615.999999,0.1535329679539721,-0.0248770868409629,-0.0100628863011684,-0.0148142005397944,0.1348475428038379,0.1310241466822966,0.0339010320022097,0.0389971817439336,0.0050961497417238,0.601115760111576,4.706799999999999,0.5003633952357109,51562.5,-0.0034653465346534,102.58945833333334,0.0040068231113008,0.9877916666666666,1,1,0.1365204389479359,0.1283328158066564,0.1366426955181965,3016884.999999867,19649730.999999136,1134.1544940264089,100.0,1,1,2018,13.309816516060447,3093850.999999864,19849473.999999136,-0.3877482905719197,-2.487707880014965,34.77080017380304,0.37593560710019075,-9.62406439289981,Severe Shortage,9.15625,1.4536318379315165,Very Strong,1134.1544940264089,Very High,0.9628588382415835,Neutral,1.038573838950521,6,Established,-0.3780353324303265
Haryana,2018,4W,0.1281803814345447,0.8718196185654106,22322518.999999,0.1470260953973156,-0.086629035548032,-0.0489677372346883,-0.0376612983133436,0.1327639839735084,0.1374248932132559,-0.0341981951684281,-0.1597476473027465,-0.1255494521343183,,,,51748.97119341564,0.0226091518698867,102.06148148148148,-0.0135847584568015,0.9993415637860082,0,1,0.1319816287761711,0.1272617966103936,0.1268110230269965,2861308.999999871,19461209.999999132,0.0,0.0,1,1,2018,12.818038143455041,,,0.0,0.0,33.22802391137424,0.0,-10.0,Severe Shortage,9.174897119341564,1.3970770436687934,Very Strong,0.0,Low,0.9791564351996336,Neutral,1.0212872673365179,6,Established,-0.39537846522553766
